
Sample interval:	0.033333
Number of data channels:	1
Number of samples per data channel:	93000
Data trace 1	
	
-4.272461	
-3.662109	
-3.967285	
-4.272461	
-4.577637	
-4.577637	
-4.577637	
-3.967285	
-3.967285	
-4.272461	
-3.662109	
-4.577637	
-3.967285	
-4.577637	
-3.967285	
-4.577637	
-4.577637	
-5.187988	
-4.577637	
-4.577637	
-3.662109	
-4.272461	
-3.967285	
-4.577637	
-4.272461	
-4.272461	
-4.272461	
-4.577637	
-4.272461	
-4.577637	
-4.272461	
-4.272461	
-4.577637	
-5.493164	
-4.577637	
-4.577637	
-4.272461	
-3.967285	
-4.577637	
-4.272461	
-4.577637	
-4.577637	
-4.577637	
-4.272461	
-3.662109	
-4.577637	
-4.272461	
-4.272461	
-4.272461	
-3.967285	
-4.272461	
-4.577637	
-4.272461	
-4.577637	
-4.272461	
-25.939941	
90.637207	
859.375000	
1622.924805	
2213.134766	
2658.996582	
3027.648926	
3365.173340	
3682.556152	
3983.154297	
4268.798828	
4539.184570	
4788.513184	
5014.648438	
5224.304199	
5421.142578	
5602.416992	
5770.568848	
5924.072266	
6064.147949	
6190.490723	
6307.373047	
6411.437988	
6508.789063	
6595.764160	
6677.856445	
6752.319336	
6819.152832	
6874.694824	
6920.776367	
6963.195801	
6999.816895	
7032.165527	
7060.546875	
7080.688477	
7092.285156	
7098.083496	
7106.018066	
7105.102539	
7106.323242	
7097.778320	
7094.116211	
7087.707520	
7073.974609	
7059.326172	
7040.405273	
7019.042969	
6994.934082	
6972.961426	
6940.917969	
6909.484863	
6875.915527	
6841.125488	
6803.588867	
6762.695313	
6719.055176	
6675.109863	
6630.859375	
6586.608887	
6544.189453	
6502.685547	
6460.876465	
6414.184570	
6366.577148	
6317.443848	
6268.920898	
6219.787598	
6169.433594	
6117.553711	
6061.401367	
6010.742188	
5962.219238	
5909.729004	
5857.238770	
5804.443359	
5753.479004	
5699.768066	
5648.803711	
5596.313477	
5545.959473	
5495.300293	
5442.810059	
5393.371582	
5338.439941	
5290.222168	
5238.037109	
5191.345215	
5142.517090	
5093.688965	
5043.945313	
4993.896484	
4943.847656	
4895.019531	
4844.665527	
4792.175293	
4742.736816	
4696.350098	
4652.404785	
4604.187012	
4554.443359	
4506.530762	
4456.787109	
4408.874512	
4363.098145	
4314.575195	
4265.747070	
4221.496582	
4177.551270	
4131.164551	
4086.914063	
4039.306641	
3995.666504	
3951.416016	
3908.691406	
3867.492676	
3825.073242	
3775.024414	
3733.520508	
3688.354492	
3648.071289	
3609.313965	
3556.823730	
3508.605957	
3463.745117	
3420.715332	
3380.126953	
3339.843750	
3298.339844	
3254.089355	
3209.838867	
3162.841797	
3118.286133	
3071.289063	
3023.376465	
2976.989746	
2929.382324	
2879.638672	
2826.538086	
2769.775391	
2709.960938	
2640.380859	
2557.067871	
2435.607910	
2272.338867	
2082.824707	
1880.187988	
1667.785645	
1459.350586	
1253.051758	
1050.109863	
859.680176	
674.743652	
485.534668	
304.870605	
130.004883	
-39.062500	
-204.772949	
-364.379883	
-519.714355	
-668.334961	
-817.260742	
-960.693359	
-1101.684570	
-1238.098145	
-1369.018555	
-1496.887207	
-1620.788574	
-1740.417480	
-1851.196289	
-1960.144043	
-2070.922852	
-2174.987793	
-2278.137207	
-2377.319336	
-2473.144531	
-2561.035156	
-2652.587891	
-2737.731934	
-2825.927734	
-2900.085449	
-2982.482910	
-3050.231934	
-3117.980957	
-3189.697266	
-3254.699707	
-3316.345215	
-3377.075195	
-3437.500000	
-3494.873047	
-3550.109863	
-3602.600098	
-3650.512695	
-3696.899414	
-3740.844727	
-3781.738281	
-3819.885254	
-3857.116699	
-3890.991211	
-3926.086426	
-3959.655762	
-3989.257813	
-4014.892578	
-4040.222168	
-4063.415527	
-4088.134766	
-4120.483398	
-4148.559570	
-4168.701172	
-4176.025391	
-4184.265137	
-4194.030762	
-4204.101563	
-4216.308594	
-4229.125977	
-4241.333008	
-4249.877930	
-4255.676270	
-4257.507324	
-4259.643555	
-4263.610840	
-4269.714355	
-4272.155762	
-4272.766113	
-4271.545410	
-4270.935059	
-4268.798828	
-4268.493652	
-4266.662598	
-4261.474609	
-4257.202148	
-4255.981445	
-4252.624512	
-4246.215820	
-4237.670898	
-4227.600098	
-4216.308594	
-4207.763672	
-4200.134277	
-4190.368652	
-4179.077148	
-4167.175293	
-4155.883789	
-4145.812988	
-4134.826660	
-4120.483398	
-4104.919434	
-4090.270996	
-4077.453613	
-4065.551758	
-4051.818848	
-4036.560059	
-4021.301270	
-4006.042480	
-3990.173340	
-3976.135254	
-3960.876465	
-3946.228027	
-3931.579590	
-3915.710449	
-3898.925781	
-3883.056641	
-3866.271973	
-3850.708008	
-3834.838867	
-3822.631836	
-3807.678223	
-3791.503906	
-3775.024414	
-3760.375977	
-3746.337891	
-3730.468750	
-3713.378906	
-3698.730469	
-3682.250977	
-3667.602539	
-3654.479980	
-3640.441895	
-3622.131348	
-3608.398438	
-3596.496582	
-3587.951660	
-3576.965332	
-3563.842773	
-3548.889160	
-3537.902832	
-3529.663086	
-3521.728516	
-3512.878418	
-3503.723145	
-3493.347168	
-3482.666016	
-3472.595215	
-3463.439941	
-3452.453613	
-3442.077637	
-3433.227539	
-3425.598145	
-3418.273926	
-3410.034180	
-3402.404785	
-3393.249512	
-3386.840820	
-3381.042480	
-3376.159668	
-3371.582031	
-3366.394043	
-3359.985352	
-3353.576660	
-3349.304199	
-3347.167969	
-3346.557617	
-3345.336914	
-3345.642090	
-3347.473145	
-3348.693848	
-3348.693848	
-3348.693848	
-3348.693848	
-3352.661133	
-3356.628418	
-3362.121582	
-3365.478516	
-3367.309570	
-3367.309570	
-3370.666504	
-3377.990723	
-3386.840820	
-3394.165039	
-3403.320313	
-3412.170410	
-3418.884277	
-3425.598145	
-3434.143066	
-3441.467285	
-3449.096680	
-3456.115723	
-3460.998535	
-3467.407227	
-3476.257324	
-3491.210938	
-3503.723145	
-3518.676758	
-3530.273438	
-3543.090820	
-3556.518555	
-3569.641113	
-3583.984375	
-3600.158691	
-3616.638184	
-3631.591797	
-3643.493652	
-3656.616211	
-3672.180176	
-3689.880371	
-3707.275391	
-3725.280762	
-3746.337891	
-3768.005371	
-3786.315918	
-3802.185059	
-3819.885254	
-3839.416504	
-3859.863281	
-3880.310059	
-3903.198242	
-3925.170898	
-3946.533203	
-3969.116211	
-3988.342285	
-4008.178711	
-4028.015137	
-4049.987793	
-4074.707031	
-4098.205566	
-4120.788574	
-4143.981934	
-4169.921875	
-4195.861816	
-4223.632813	
-4249.877930	
-4275.512695	
-4298.095703	
-4321.289063	
-4346.618652	
-4372.558594	
-4401.855469	
-4431.152344	
-4457.397461	
-4482.116699	
-4508.972168	
-4533.386230	
-4561.767578	
-4589.843750	
-4618.530273	
-4647.827148	
-4674.377441	
-4701.843262	
-4729.309082	
-4758.300781	
-4788.818359	
-4818.725586	
-4848.327637	
-4880.981445	
-4913.024902	
-4944.152832	
-4974.975586	
-5005.798340	
-5036.010742	
-5066.223145	
-5095.214844	
-5121.765137	
-5150.451660	
-5182.800293	
-5215.454102	
-5246.276855	
-5276.184082	
-5306.396484	
-5337.524414	
-5369.567871	
-5398.864746	
-5426.025391	
-5453.491211	
-5484.924316	
-5514.221191	
-5545.959473	
-5578.918457	
-5606.384277	
-5633.850098	
-5665.893555	
-5696.411133	
-5726.928711	
-5755.615234	
-5784.912109	
-5814.514160	
-5846.862793	
-5877.990723	
-5907.592773	
-5935.668945	
-5963.745117	
-5993.957520	
-6024.475098	
-6053.771973	
-6081.848145	
-6107.177734	
