
Sample interval:	0.033333
Number of data channels:	1
Number of samples per data channel:	93000
Data trace 1	
	
-3.051758	
-3.662109	
-3.662109	
-3.662109	
-4.272461	
-3.967285	
-3.967285	
-3.356934	
-3.662109	
-3.051758	
-3.967285	
-3.967285	
-3.967285	
-3.662109	
-3.662109	
-4.272461	
-4.577637	
-3.967285	
-4.272461	
-3.662109	
-3.051758	
-3.662109	
-3.967285	
-3.967285	
-4.272461	
-3.967285	
-3.662109	
-3.967285	
-3.662109	
-4.577637	
-4.272461	
-3.356934	
-3.967285	
-2.746582	
-3.662109	
-3.051758	
-4.272461	
-3.051758	
-3.967285	
-3.967285	
-4.272461	
-3.662109	
-3.662109	
-3.356934	
-148.010254	
255.737305	
815.124512	
1284.790039	
1641.235352	
1929.016113	
2190.856934	
2445.678711	
2692.565918	
2931.213379	
3167.114258	
3397.521973	
3627.929688	
3857.727051	
4090.576172	
4313.354492	
4526.062012	
4732.055664	
4924.316406	
5115.051270	
5294.494629	
5459.899902	
5618.286133	
5759.582520	
5886.840820	
6015.625000	
6131.896973	
6235.961914	
6332.092285	
6420.898438	
6498.718262	
6565.856934	
6628.417969	
6685.485840	
6738.281250	
6785.278320	
6829.528809	
6867.980957	
6896.972656	
6921.386719	
6942.443848	
6962.585449	
6976.928711	
6990.966797	
7001.953125	
7015.380859	
7017.517090	
7015.991211	
7017.211914	
7012.329102	
7003.784180	
6993.103027	
6985.168457	
6974.182129	
6955.871582	
6935.729980	
6915.893555	
6890.869141	
6866.149902	
6838.073730	
6806.945801	
6774.291992	
6741.333008	
6710.205078	
6678.161621	
6642.761230	
6605.529785	
6565.856934	
6524.047852	
6481.323242	
6435.241699	
6387.939453	
6340.637207	
6292.114258	
6241.455078	
6193.237305	
6141.662598	
6095.275879	
6048.889160	
5997.314453	
5947.875977	
5897.216797	
5841.369629	
5793.457031	
5748.291016	
5697.021484	
5653.686523	
5597.229004	
5543.518066	
5492.553711	
5440.368652	
5389.404297	
5333.862305	
5252.685547	
5123.596191	
4955.749512	
4761.047363	
4555.969238	
4351.806641	
4151.306152	
3957.214355	
3771.667480	
3587.646484	
3409.118652	
3230.895996	
3055.419922	
2888.183594	
2719.116211	
2559.204102	
2403.564453	
2251.892090	
2106.018066	
1958.312988	
1822.204590	
1673.583984	
1536.254883	
1404.113770	
1277.160645	
1154.479980	
1032.409668	
915.527344	
801.391602	
691.223145	
582.580566	
476.684570	
372.924805	
270.996094	
174.255371	
79.650879	
-13.122559	
-106.811523	
-194.091797	
-278.930664	
-358.886719	
-441.894531	
-515.136719	
-590.820313	
-659.484863	
-726.318359	
-793.762207	
-855.712891	
-917.358398	
-977.478027	
-1036.682129	
-1091.003418	
-1142.578125	
-1195.068359	
-1245.422363	
-1295.776367	
-1342.468262	
-1383.972168	
-1422.729492	
-1458.740234	
-1496.887207	
-1536.560059	
-1572.570801	
-1603.088379	
-1635.131836	
-1661.682129	
-1693.115234	
-1717.834473	
-1741.027832	
-1767.578125	
-1789.550781	
-1818.237305	
-1842.041016	
-1863.098145	
-1878.662109	
-1893.615723	
-1906.433105	
-1922.607422	
-1938.171387	
-1951.599121	
-1960.449219	
-1965.637207	
-1981.811523	
-1998.901367	
-2005.920410	
-2004.089355	
-1999.511719	
-1997.375488	
-1999.206543	
-2000.122070	
-2001.037598	
-1999.206543	
-1998.596191	
-2000.427246	
-2000.732422	
-1995.849609	
-1988.525391	
-1981.201172	
-1974.487305	
-1969.299316	
-1961.364746	
-1954.650879	
-1946.411133	
-1940.307617	
-1936.035156	
-1927.185059	
-1917.114258	
-1906.433105	
-1895.446777	
-1885.986328	
-1876.525879	
-1865.844727	
-1855.163574	
-1843.261719	
-1831.665039	
-1818.847656	
-1806.335449	
-1793.212891	
-1780.090332	
-1766.052246	
-1750.183105	
-1734.924316	
-1716.613770	
-1697.692871	
-1679.382324	
-1663.208008	
-1646.728516	
-1631.469727	
-1616.821289	
-1602.783203	
-1587.829590	
-1570.739746	
-1555.786133	
-1540.222168	
-1523.437500	
-1505.126953	
-1487.426758	
-1470.947266	
-1454.772949	
-1440.429688	
-1427.307129	
-1411.743164	
-1394.348145	
-1375.732422	
-1359.558105	
-1343.688965	
-1326.904297	
-1310.729980	
-1295.776367	
-1282.958984	
-1267.395020	
-1250.000000	
-1234.436035	
-1219.177246	
-1204.223633	
-1188.049316	
-1172.790527	
-1159.057617	
-1145.019531	
-1130.371094	
-1115.417480	
-1101.989746	
-1088.867188	
-1073.303223	
-1058.349609	
-1045.227051	
-1032.104492	
-1019.287109	
-1007.995605	
-997.314453	
-986.938477	
-978.393555	
-966.186523	
-953.369141	
-941.467285	
-931.091309	
-921.020508	
-911.865234	
-902.404785	
-894.470215	
-888.366699	
-885.009766	
-878.601074	
-868.835449	
-857.543945	
-849.609375	
-846.557617	
-843.200684	
-837.097168	
-829.162598	
-820.312500	
-811.462402	
-805.053711	
-801.391602	
-795.898438	
-791.015625	
-788.574219	
-787.353516	
-786.132813	
-785.217285	
-782.775879	
-778.808594	
-775.756836	
-776.977539	
-779.418945	
-779.418945	
-777.587891	
-776.672363	
-777.282715	
-778.503418	
-780.334473	
-783.691406	
-789.489746	
-797.119141	
-803.527832	
-810.852051	
-816.040039	
-818.786621	
-823.669434	
-831.298828	
-837.097168	
-843.505859	
-847.473145	
-851.745605	
-858.154297	
-866.394043	
-873.413086	
-880.737305	
-892.944336	
-904.846191	
-911.560059	
-923.461914	
-929.565430	
-938.720703	
-950.927734	
-963.439941	
-976.257324	
-988.159180	
-998.535156	
-1008.300781	
-1016.235352	
-1026.916504	
-1039.428711	
-1049.499512	
-1058.349609	
-1072.692871	
-1088.867188	
-1103.820801	
-1121.215820	
-1138.305664	
-1153.259277	
-1165.466309	
-1180.725098	
-1200.561523	
-1217.346191	
-1229.553223	
-1245.117188	
-1261.596680	
-1282.348633	
-1301.269531	
-1316.528320	
-1331.176758	
-1347.351074	
-1364.746094	
-1387.634277	
-1411.743164	
-1432.495117	
-1450.195313	
-1465.454102	
-1484.375000	
-1505.126953	
-1525.878906	
-1545.104980	
-1567.993164	
-1589.355469	
-1609.191895	
-1628.723145	
-1651.306152	
-1672.973633	
-1696.472168	
-1715.087891	
-1731.872559	
-1750.183105	
-1772.460938	
-1793.518066	
-1817.321777	
-1839.904785	
-1863.098145	
-1885.070801	
-1906.738281	
-1929.626465	
-1951.599121	
-1975.097656	
-1995.849609	
-2016.296387	
-2039.184570	
-2062.988281	
-2088.012695	
-2112.121582	
-2133.178711	
-2154.235840	
-2176.513672	
-2196.960449	
-2221.374512	
-2247.314453	
-2269.897461	
-2293.090820	
-2317.199707	
-2341.613770	
-2366.638184	
-2390.136719	
-2412.109375	
-2431.335449	
-2453.918457	
-2478.027344	
-2500.000000	
-2522.583008	
-2545.471191	
-2570.495605	
-2597.656250	
-2624.206543	
-2647.399902	
-2670.288086	
-2691.040039	
-2714.843750	
-2737.121582	
-2762.145996	
-2786.254883	
-2810.668945	
-2836.608887	
-2859.802246	
-2885.131836	
-2907.409668	
-2926.940918	
-2945.556641	
-2966.613770	
-2989.196777	
-3010.253906	
-3030.700684	
-3052.368164	
-3075.256348	
-3098.449707	
-3120.422363	
-3141.174316	
-3160.400391	
-3178.710938	
-3199.157715	
-3223.876953	
-3249.511719	
-3265.380859	
-3280.639648	
-3301.391602	
-3319.091797	
-3345.642090	
-3366.394043	
-3389.892578	
-3411.865234	
-3426.208496	
-3440.856934	
-3456.726074	
-3475.036621	
-3493.652344	
-3512.878418	
-3534.240723	
-3556.213379	
-3572.082520	
-3585.510254	
-3596.496582	
